('Philosophy',),78
('Complexity',),44
('Anthropology',),8
('Physics',),54
('Linguistics',),14
('Arts',),13
('Mathematics',),97
('Cognitive Science',),59
('Biology',),23
('Education',),24
('Computer Science',),68
