('Philosophy',),11
('Complexity',),0
('Anthropology',),0
('Physics',),6
('Linguistics',),2
('Arts',),1
('Mathematics',),14
('Cognitive Science',),5
('Biology',),0
('Education',),0
('Computer Science',),3
