('Philosophy',),2
('Complexity',),2
('Anthropology',),1
('Physics',),5
('Linguistics',),1
('Arts',),1
('Mathematics',),3
('Cognitive Science',),5
('Biology',),2
('Education',),0
('Computer Science',),1
